,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
411,Arunachal Pradesh,Papum Pare,2025,9,968.0,409.0
412,Arunachal Pradesh,Papum Pare,2025,10,513.0,275.0
413,Arunachal Pradesh,Papum Pare,2025,11,376.0,309.0
414,Arunachal Pradesh,Papum Pare,2025,12,568.0,207.0
415,Arunachal Pradesh,Shi-yomi,2025,3,14.0,12.0
416,Arunachal Pradesh,Shi-yomi,2025,4,17.0,15.0
417,Arunachal Pradesh,Shi-yomi,2025,5,26.0,14.0
418,Arunachal Pradesh,Shi-yomi,2025,6,20.0,14.0
419,Arunachal Pradesh,Shi-yomi,2025,7,11.0,37.0
420,Arunachal Pradesh,Shi-yomi,2025,9,11.0,13.0
421,Arunachal Pradesh,Shi-yomi,2025,10,12.0,7.0
422,Arunachal Pradesh,Shi-yomi,2025,11,66.0,167.0
423,Arunachal Pradesh,Shi-yomi,2025,12,33.0,40.0
424,Arunachal Pradesh,Siang,2025,3,54.0,63.0
425,Arunachal Pradesh,Siang,2025,4,107.0,49.0
426,Arunachal Pradesh,Siang,2025,5,100.0,64.0
427,Arunachal Pradesh,Siang,2025,6,76.0,53.0
428,Arunachal Pradesh,Siang,2025,7,65.0,91.0
429,Arunachal Pradesh,Siang,2025,9,105.0,26.0
430,Arunachal Pradesh,Siang,2025,10,48.0,23.0
431,Arunachal Pradesh,Siang,2025,11,191.0,27.0
432,Arunachal Pradesh,Siang,2025,12,134.0,33.0
433,Arunachal Pradesh,Tawang,2025,3,120.0,78.0
434,Arunachal Pradesh,Tawang,2025,4,153.0,118.0
435,Arunachal Pradesh,Tawang,2025,5,149.0,78.0
436,Arunachal Pradesh,Tawang,2025,6,99.0,70.0
437,Arunachal Pradesh,Tawang,2025,7,79.0,88.0
438,Arunachal Pradesh,Tawang,2025,9,114.0,47.0
439,Arunachal Pradesh,Tawang,2025,10,450.0,43.0
440,Arunachal Pradesh,Tawang,2025,11,376.0,29.0
441,Arunachal Pradesh,Tawang,2025,12,326.0,47.0
442,Arunachal Pradesh,Tirap,2025,3,61.0,41.0
443,Arunachal Pradesh,Tirap,2025,4,107.0,49.0
444,Arunachal Pradesh,Tirap,2025,5,120.0,69.0
445,Arunachal Pradesh,Tirap,2025,6,100.0,88.0
446,Arunachal Pradesh,Tirap,2025,7,79.0,90.0
447,Arunachal Pradesh,Tirap,2025,9,115.0,57.0
448,Arunachal Pradesh,Tirap,2025,10,447.0,44.0
449,Arunachal Pradesh,Tirap,2025,11,254.0,40.0
450,Arunachal Pradesh,Tirap,2025,12,88.0,44.0
451,Arunachal Pradesh,Upper Siang,2025,3,53.0,72.0
452,Arunachal Pradesh,Upper Siang,2025,4,112.0,67.0
453,Arunachal Pradesh,Upper Siang,2025,5,116.0,105.0
454,Arunachal Pradesh,Upper Siang,2025,6,59.0,50.0
455,Arunachal Pradesh,Upper Siang,2025,7,47.0,63.0
456,Arunachal Pradesh,Upper Siang,2025,9,65.0,53.0
457,Arunachal Pradesh,Upper Siang,2025,10,137.0,55.0
458,Arunachal Pradesh,Upper Siang,2025,11,251.0,55.0
459,Arunachal Pradesh,Upper Siang,2025,12,395.0,41.0
460,Arunachal Pradesh,Upper Subansiri,2025,3,217.0,342.0
461,Arunachal Pradesh,Upper Subansiri,2025,4,336.0,230.0
462,Arunachal Pradesh,Upper Subansiri,2025,5,271.0,288.0
463,Arunachal Pradesh,Upper Subansiri,2025,6,260.0,219.0
464,Arunachal Pradesh,Upper Subansiri,2025,7,293.0,230.0
465,Arunachal Pradesh,Upper Subansiri,2025,9,202.0,131.0
466,Arunachal Pradesh,Upper Subansiri,2025,10,205.0,77.0
467,Arunachal Pradesh,Upper Subansiri,2025,11,475.0,68.0
468,Arunachal Pradesh,Upper Subansiri,2025,12,203.0,119.0
469,Arunachal Pradesh,West Kameng,2025,3,188.0,425.0
470,Arunachal Pradesh,West Kameng,2025,4,330.0,637.0
471,Arunachal Pradesh,West Kameng,2025,5,243.0,438.0
472,Arunachal Pradesh,West Kameng,2025,6,279.0,489.0
473,Arunachal Pradesh,West Kameng,2025,7,203.0,388.0
474,Arunachal Pradesh,West Kameng,2025,9,369.0,196.0
475,Arunachal Pradesh,West Kameng,2025,10,283.0,161.0
476,Arunachal Pradesh,West Kameng,2025,11,256.0,231.0
477,Arunachal Pradesh,West Kameng,2025,12,816.0,240.0
478,Arunachal Pradesh,West Siang,2025,3,212.0,175.0
479,Arunachal Pradesh,West Siang,2025,4,250.0,157.0
480,Arunachal Pradesh,West Siang,2025,5,300.0,182.0
481,Arunachal Pradesh,West Siang,2025,6,236.0,185.0
482,Arunachal Pradesh,West Siang,2025,7,233.0,202.0
483,Arunachal Pradesh,West Siang,2025,9,476.0,131.0
484,Arunachal Pradesh,West Siang,2025,10,300.0,106.0
485,Arunachal Pradesh,West Siang,2025,11,1100.0,80.0
486,Arunachal Pradesh,West Siang,2025,12,238.0,83.0
487,Assam,Bajali,2025,9,2.0,7.0
488,Assam,Bajali,2025,10,0.0,3.0
489,Assam,Bajali,2025,11,1.0,2.0
490,Assam,Bajali,2025,12,3.0,5.0
491,Assam,Baksa,2025,3,1333.0,527.0
492,Assam,Baksa,2025,4,2598.0,474.0
493,Assam,Baksa,2025,5,1398.0,596.0
494,Assam,Baksa,2025,6,687.0,453.0
495,Assam,Baksa,2025,7,871.0,527.0
496,Assam,Baksa,2025,9,805.0,335.0
497,Assam,Baksa,2025,10,759.0,1359.0
498,Assam,Baksa,2025,11,1796.0,597.0
499,Assam,Baksa,2025,12,1355.0,985.0
500,Assam,Barpeta,2025,3,8751.0,2053.0
501,Assam,Barpeta,2025,4,9902.0,2067.0
502,Assam,Barpeta,2025,5,7973.0,2201.0
503,Assam,Barpeta,2025,6,5269.0,2303.0
504,Assam,Barpeta,2025,7,3080.0,2135.0
505,Assam,Barpeta,2025,9,7988.0,2103.0
506,Assam,Barpeta,2025,10,10294.0,7012.0
507,Assam,Barpeta,2025,11,8078.0,3943.0
508,Assam,Barpeta,2025,12,5057.0,5212.0
509,Assam,Biswanath,2025,3,524.0,317.0
510,Assam,Biswanath,2025,4,1463.0,323.0
511,Assam,Biswanath,2025,5,720.0,316.0
512,Assam,Biswanath,2025,6,448.0,307.0
513,Assam,Biswanath,2025,7,395.0,286.0
514,Assam,Biswanath,2025,9,693.0,208.0
515,Assam,Biswanath,2025,10,397.0,935.0
516,Assam,Biswanath,2025,11,584.0,274.0
517,Assam,Biswanath,2025,12,935.0,423.0
518,Assam,Bongaigaon,2025,3,3011.0,1170.0
519,Assam,Bongaigaon,2025,4,4512.0,1135.0
520,Assam,Bongaigaon,2025,5,2359.0,946.0
521,Assam,Bongaigaon,2025,6,1466.0,1039.0
522,Assam,Bongaigaon,2025,7,1549.0,1261.0
523,Assam,Bongaigaon,2025,9,1938.0,772.0
524,Assam,Bongaigaon,2025,10,4038.0,2546.0
525,Assam,Bongaigaon,2025,11,3207.0,1380.0
526,Assam,Bongaigaon,2025,12,2553.0,1726.0
527,Assam,Cachar,2025,3,1988.0,2199.0
528,Assam,Cachar,2025,4,9483.0,2866.0
529,Assam,Cachar,2025,5,4128.0,2066.0
530,Assam,Cachar,2025,6,2385.0,2077.0
531,Assam,Cachar,2025,7,4048.0,3312.0
532,Assam,Cachar,2025,9,5501.0,2305.0
533,Assam,Cachar,2025,10,4234.0,3870.0
534,Assam,Cachar,2025,11,3629.0,2069.0
535,Assam,Cachar,2025,12,6771.0,3214.0
536,Assam,Charaideo,2025,3,415.0,202.0
537,Assam,Charaideo,2025,4,385.0,166.0
538,Assam,Charaideo,2025,5,384.0,209.0
539,Assam,Charaideo,2025,6,739.0,258.0
540,Assam,Charaideo,2025,7,1090.0,299.0
541,Assam,Charaideo,2025,9,1400.0,222.0
542,Assam,Charaideo,2025,10,548.0,343.0
543,Assam,Charaideo,2025,11,594.0,206.0
544,Assam,Charaideo,2025,12,541.0,292.0
545,Assam,Chirang,2025,3,1611.0,679.0
546,Assam,Chirang,2025,4,2597.0,633.0
547,Assam,Chirang,2025,5,1240.0,685.0
548,Assam,Chirang,2025,6,2909.0,799.0
549,Assam,Chirang,2025,7,1496.0,766.0
550,Assam,Chirang,2025,9,639.0,487.0
551,Assam,Chirang,2025,10,2070.0,2074.0
552,Assam,Chirang,2025,11,2961.0,977.0
553,Assam,Chirang,2025,12,2555.0,1909.0
554,Assam,Darrang,2025,3,663.0,942.0
555,Assam,Darrang,2025,4,3709.0,1180.0
556,Assam,Darrang,2025,5,1534.0,785.0
557,Assam,Darrang,2025,6,1105.0,1010.0
558,Assam,Darrang,2025,7,1682.0,1168.0
559,Assam,Darrang,2025,9,1772.0,735.0
560,Assam,Darrang,2025,10,1420.0,1646.0
561,Assam,Darrang,2025,11,1789.0,998.0
562,Assam,Darrang,2025,12,2566.0,1561.0
563,Assam,Dhemaji,2025,3,1622.0,834.0
564,Assam,Dhemaji,2025,4,1532.0,642.0
565,Assam,Dhemaji,2025,5,1031.0,682.0
566,Assam,Dhemaji,2025,6,779.0,658.0
567,Assam,Dhemaji,2025,7,1187.0,908.0
568,Assam,Dhemaji,2025,9,2033.0,532.0
569,Assam,Dhemaji,2025,10,1034.0,2110.0
570,Assam,Dhemaji,2025,11,1266.0,711.0
571,Assam,Dhemaji,2025,12,2010.0,1159.0
572,Assam,Dhubri,2025,3,6765.0,1655.0
573,Assam,Dhubri,2025,4,9246.0,1767.0
574,Assam,Dhubri,2025,5,2715.0,1222.0
575,Assam,Dhubri,2025,6,2047.0,1607.0
576,Assam,Dhubri,2025,7,3790.0,2218.0
577,Assam,Dhubri,2025,9,3958.0,1337.0
578,Assam,Dhubri,2025,10,2540.0,4306.0
579,Assam,Dhubri,2025,11,3503.0,1830.0
580,Assam,Dhubri,2025,12,5809.0,3160.0
581,Assam,Dibrugarh,2025,3,1444.0,2315.0
582,Assam,Dibrugarh,2025,4,2860.0,2275.0
583,Assam,Dibrugarh,2025,5,1337.0,1609.0
584,Assam,Dibrugarh,2025,6,1441.0,1138.0
585,Assam,Dibrugarh,2025,7,2277.0,1507.0
586,Assam,Dibrugarh,2025,9,1789.0,868.0
587,Assam,Dibrugarh,2025,10,776.0,734.0
588,Assam,Dibrugarh,2025,11,1584.0,696.0
589,Assam,Dibrugarh,2025,12,1462.0,623.0
590,Assam,Dima Hasao,2025,3,79.0,104.0
591,Assam,Dima Hasao,2025,4,184.0,95.0
592,Assam,Dima Hasao,2025,5,209.0,119.0
593,Assam,Dima Hasao,2025,6,178.0,132.0
594,Assam,Dima Hasao,2025,7,249.0,152.0
595,Assam,Dima Hasao,2025,9,812.0,138.0
596,Assam,Dima Hasao,2025,10,205.0,129.0
597,Assam,Dima Hasao,2025,11,475.0,179.0
598,Assam,Dima Hasao,2025,12,402.0,208.0
599,Assam,Goalpara,2025,3,715.0,734.0
600,Assam,Goalpara,2025,4,2740.0,746.0
601,Assam,Goalpara,2025,5,1264.0,658.0
602,Assam,Goalpara,2025,6,953.0,949.0
603,Assam,Goalpara,2025,7,1551.0,1115.0
604,Assam,Goalpara,2025,9,1668.0,823.0
605,Assam,Goalpara,2025,10,2492.0,2277.0
606,Assam,Goalpara,2025,11,2397.0,1146.0
607,Assam,Goalpara,2025,12,3241.0,2155.0
608,Assam,Golaghat,2025,3,704.0,704.0
609,Assam,Golaghat,2025,4,1210.0,763.0
610,Assam,Golaghat,2025,5,808.0,785.0
611,Assam,Golaghat,2025,6,860.0,774.0
612,Assam,Golaghat,2025,7,1256.0,936.0
613,Assam,Golaghat,2025,9,1459.0,651.0
614,Assam,Golaghat,2025,10,1089.0,1290.0
615,Assam,Golaghat,2025,11,2247.0,901.0
616,Assam,Golaghat,2025,12,2736.0,981.0
617,Assam,Hailakandi,2025,3,355.0,439.0
618,Assam,Hailakandi,2025,4,1165.0,482.0
619,Assam,Hailakandi,2025,5,650.0,464.0
620,Assam,Hailakandi,2025,6,2335.0,708.0
621,Assam,Hailakandi,2025,7,2935.0,923.0
622,Assam,Hailakandi,2025,9,1861.0,596.0
623,Assam,Hailakandi,2025,10,742.0,1513.0
624,Assam,Hailakandi,2025,11,1344.0,690.0
625,Assam,Hailakandi,2025,12,2814.0,1107.0
626,Assam,Hojai,2025,3,1585.0,1239.0
627,Assam,Hojai,2025,4,2871.0,1358.0
628,Assam,Hojai,2025,5,1005.0,1076.0
629,Assam,Hojai,2025,6,789.0,1082.0
630,Assam,Hojai,2025,7,1305.0,1595.0
631,Assam,Hojai,2025,9,1711.0,1339.0
632,Assam,Hojai,2025,10,1503.0,2652.0
633,Assam,Hojai,2025,11,1818.0,1382.0
634,Assam,Hojai,2025,12,2684.0,2008.0
635,Assam,Jorhat,2025,3,867.0,571.0
636,Assam,Jorhat,2025,4,1052.0,436.0
637,Assam,Jorhat,2025,5,712.0,555.0
638,Assam,Jorhat,2025,6,553.0,518.0
639,Assam,Jorhat,2025,7,1322.0,678.0
640,Assam,Jorhat,2025,9,1249.0,465.0
641,Assam,Jorhat,2025,10,1622.0,1173.0
642,Assam,Jorhat,2025,11,1910.0,559.0
643,Assam,Jorhat,2025,12,1417.0,620.0
644,Assam,Kamrup,2025,3,2602.0,1197.0
645,Assam,Kamrup,2025,4,8005.0,1226.0
646,Assam,Kamrup,2025,5,3553.0,1175.0
647,Assam,Kamrup,2025,6,1688.0,1211.0
648,Assam,Kamrup,2025,7,1819.0,1482.0
649,Assam,Kamrup,2025,9,3981.0,1046.0
650,Assam,Kamrup,2025,10,2333.0,2603.0
651,Assam,Kamrup,2025,11,2669.0,1302.0
652,Assam,Kamrup,2025,12,3406.0,1954.0
653,Assam,Kamrup Metro,2025,3,1936.0,1525.0
654,Assam,Kamrup Metro,2025,4,2881.0,1492.0
655,Assam,Kamrup Metro,2025,5,1697.0,1412.0
656,Assam,Kamrup Metro,2025,6,977.0,1161.0
657,Assam,Kamrup Metro,2025,7,1503.0,1727.0
658,Assam,Kamrup Metro,2025,9,1648.0,1195.0
659,Assam,Kamrup Metro,2025,10,1090.0,1026.0
660,Assam,Kamrup Metro,2025,11,1494.0,1181.0
661,Assam,Kamrup Metro,2025,12,1358.0,1459.0
662,Assam,Karbi Anglong,2025,3,1984.0,1047.0
663,Assam,Karbi Anglong,2025,4,2984.0,1071.0
664,Assam,Karbi Anglong,2025,5,2525.0,968.0
665,Assam,Karbi Anglong,2025,6,1265.0,854.0
666,Assam,Karbi Anglong,2025,7,1175.0,1471.0
667,Assam,Karbi Anglong,2025,9,1849.0,1335.0
668,Assam,Karbi Anglong,2025,10,2438.0,1987.0
669,Assam,Karbi Anglong,2025,11,7545.0,1850.0
670,Assam,Karbi Anglong,2025,12,3742.0,3116.0
671,Assam,Kokrajhar,2025,3,3407.0,873.0
672,Assam,Kokrajhar,2025,4,4750.0,1068.0
673,Assam,Kokrajhar,2025,5,1955.0,950.0
674,Assam,Kokrajhar,2025,6,1208.0,1002.0
675,Assam,Kokrajhar,2025,7,1360.0,1026.0
676,Assam,Kokrajhar,2025,9,972.0,471.0
677,Assam,Kokrajhar,2025,10,1247.0,2626.0
678,Assam,Kokrajhar,2025,11,1543.0,907.0
679,Assam,Kokrajhar,2025,12,1858.0,1636.0
680,Assam,Lakhimpur,2025,3,1470.0,1353.0
681,Assam,Lakhimpur,2025,4,3081.0,896.0
682,Assam,Lakhimpur,2025,5,1517.0,969.0
683,Assam,Lakhimpur,2025,6,791.0,787.0
684,Assam,Lakhimpur,2025,7,1306.0,1257.0
685,Assam,Lakhimpur,2025,9,1995.0,1038.0
686,Assam,Lakhimpur,2025,10,1055.0,3140.0
687,Assam,Lakhimpur,2025,11,1825.0,1449.0
688,Assam,Lakhimpur,2025,12,4149.0,1694.0
689,Assam,Majuli,2025,3,343.0,101.0
690,Assam,Majuli,2025,4,461.0,75.0
691,Assam,Majuli,2025,5,296.0,115.0
692,Assam,Majuli,2025,6,116.0,90.0
693,Assam,Majuli,2025,7,206.0,268.0
694,Assam,Majuli,2025,9,279.0,74.0
695,Assam,Majuli,2025,10,95.0,317.0
696,Assam,Majuli,2025,11,144.0,72.0
697,Assam,Majuli,2025,12,199.0,131.0
698,Assam,Marigaon,2025,3,2305.0,1218.0
699,Assam,Marigaon,2025,4,4983.0,1237.0
700,Assam,Marigaon,2025,5,1477.0,923.0
701,Assam,Marigaon,2025,6,984.0,1203.0
702,Assam,Marigaon,2025,7,1829.0,1676.0
703,Assam,Marigaon,2025,9,2640.0,1266.0
704,Assam,Marigaon,2025,10,1247.0,3568.0
705,Assam,Marigaon,2025,11,1509.0,1283.0
706,Assam,Marigaon,2025,12,2387.0,2201.0
707,Assam,Nagaon,2025,3,3208.0,5081.0
708,Assam,Nagaon,2025,4,8183.0,5530.0
709,Assam,Nagaon,2025,5,3311.0,4916.0
710,Assam,Nagaon,2025,6,2008.0,5325.0
711,Assam,Nagaon,2025,7,3784.0,9222.0
712,Assam,Nagaon,2025,9,5596.0,6968.0
713,Assam,Nagaon,2025,10,5802.0,12436.0
714,Assam,Nagaon,2025,11,4818.0,8439.0
715,Assam,Nagaon,2025,12,7504.0,15748.0
716,Assam,Nalbari,2025,3,2028.0,335.0
717,Assam,Nalbari,2025,4,1452.0,301.0
718,Assam,Nalbari,2025,5,669.0,421.0
719,Assam,Nalbari,2025,6,516.0,439.0
720,Assam,Nalbari,2025,7,764.0,620.0
721,Assam,Nalbari,2025,9,2544.0,382.0
722,Assam,Nalbari,2025,10,1158.0,1766.0
723,Assam,Nalbari,2025,11,3500.0,539.0
724,Assam,Nalbari,2025,12,2026.0,791.0
725,Assam,Sivasagar,2025,3,801.0,310.0
726,Assam,Sivasagar,2025,4,757.0,248.0
727,Assam,Sivasagar,2025,5,612.0,329.0
728,Assam,Sivasagar,2025,6,451.0,324.0
729,Assam,Sivasagar,2025,7,1536.0,428.0
730,Assam,Sivasagar,2025,9,911.0,214.0
731,Assam,Sivasagar,2025,10,685.0,498.0
732,Assam,Sivasagar,2025,11,953.0,342.0
733,Assam,Sivasagar,2025,12,1581.0,400.0
734,Assam,Sonitpur,2025,3,1830.0,1158.0
735,Assam,Sonitpur,2025,4,3255.0,1068.0
736,Assam,Sonitpur,2025,5,1779.0,1243.0
737,Assam,Sonitpur,2025,6,1071.0,1074.0
738,Assam,Sonitpur,2025,7,1360.0,1358.0
739,Assam,Sonitpur,2025,9,1933.0,857.0
740,Assam,Sonitpur,2025,10,1703.0,2717.0
741,Assam,Sonitpur,2025,11,1945.0,1418.0
742,Assam,Sonitpur,2025,12,2578.0,1770.0
743,Assam,South Salmara Mankachar,2025,3,249.0,133.0
744,Assam,South Salmara Mankachar,2025,4,360.0,161.0
745,Assam,South Salmara Mankachar,2025,5,131.0,83.0
746,Assam,South Salmara Mankachar,2025,6,246.0,153.0
747,Assam,South Salmara Mankachar,2025,7,314.0,269.0
748,Assam,South Salmara Mankachar,2025,9,350.0,156.0
749,Assam,South Salmara Mankachar,2025,10,379.0,552.0
750,Assam,South Salmara Mankachar,2025,11,431.0,215.0
751,Assam,South Salmara Mankachar,2025,12,395.0,271.0
752,Assam,Sribhumi,2025,3,963.0,859.0
753,Assam,Sribhumi,2025,4,2550.0,934.0
754,Assam,Sribhumi,2025,5,1373.0,809.0
755,Assam,Sribhumi,2025,6,1136.0,1034.0
756,Assam,Sribhumi,2025,7,1680.0,1224.0
757,Assam,Sribhumi,2025,9,2650.0,1032.0
758,Assam,Sribhumi,2025,10,2074.0,2361.0
759,Assam,Sribhumi,2025,11,3865.0,1210.0
760,Assam,Sribhumi,2025,12,7983.0,2266.0
761,Assam,Tamulpur,2025,9,8.0,13.0
762,Assam,Tamulpur,2025,10,3.0,19.0
763,Assam,Tamulpur,2025,11,2.0,11.0
764,Assam,Tamulpur,2025,12,4.0,10.0
765,Assam,Tinsukia,2025,3,1135.0,846.0
766,Assam,Tinsukia,2025,4,1387.0,723.0
767,Assam,Tinsukia,2025,5,1118.0,830.0
768,Assam,Tinsukia,2025,6,1221.0,907.0
769,Assam,Tinsukia,2025,7,1819.0,969.0
770,Assam,Tinsukia,2025,9,1076.0,498.0
771,Assam,Tinsukia,2025,10,640.0,759.0
772,Assam,Tinsukia,2025,11,1230.0,659.0
773,Assam,Tinsukia,2025,12,2456.0,976.0
774,Assam,Udalguri,2025,3,2332.0,951.0
775,Assam,Udalguri,2025,4,2535.0,738.0
776,Assam,Udalguri,2025,5,1317.0,748.0
777,Assam,Udalguri,2025,6,761.0,714.0
778,Assam,Udalguri,2025,7,892.0,768.0
779,Assam,Udalguri,2025,9,1150.0,541.0
780,Assam,Udalguri,2025,10,792.0,2730.0
781,Assam,Udalguri,2025,11,939.0,745.0
782,Assam,Udalguri,2025,12,2277.0,1418.0
783,Assam,West Karbi Anglong,2025,3,76.0,159.0
784,Assam,West Karbi Anglong,2025,4,162.0,188.0
785,Assam,West Karbi Anglong,2025,5,66.0,113.0
786,Assam,West Karbi Anglong,2025,6,37.0,67.0
787,Assam,West Karbi Anglong,2025,7,59.0,132.0
788,Assam,West Karbi Anglong,2025,9,163.0,527.0
789,Assam,West Karbi Anglong,2025,10,116.0,379.0
790,Assam,West Karbi Anglong,2025,11,173.0,286.0
791,Assam,West Karbi Anglong,2025,12,232.0,457.0
792,Bihar,Araria,2025,3,13043.0,13990.0
793,Bihar,Araria,2025,4,17275.0,12820.0
794,Bihar,Araria,2025,5,8591.0,8598.0
795,Bihar,Araria,2025,6,6297.0,6897.0
796,Bihar,Araria,2025,7,7349.0,10180.0
797,Bihar,Araria,2025,9,4620.0,7785.0
798,Bihar,Araria,2025,10,3500.0,5617.0
799,Bihar,Araria,2025,11,3734.0,6850.0
800,Bihar,Araria,2025,12,8124.0,10174.0
801,Bihar,Arwal,2025,3,1438.0,3294.0
802,Bihar,Arwal,2025,4,2372.0,2688.0
803,Bihar,Arwal,2025,5,1452.0,1735.0
804,Bihar,Arwal,2025,6,1400.0,1612.0
805,Bihar,Arwal,2025,7,1422.0,2199.0
806,Bihar,Arwal,2025,9,986.0,1611.0
807,Bihar,Arwal,2025,10,678.0,1021.0
808,Bihar,Arwal,2025,11,1011.0,2043.0
809,Bihar,Arwal,2025,12,1335.0,2407.0
810,Bihar,Aurangabad,2025,9,7.0,40.0
811,Bihar,Aurangabad,2025,10,5.0,27.0
812,Bihar,Aurangabad,2025,11,7.0,63.0
813,Bihar,Aurangabad,2025,12,16.0,67.0
814,Bihar,Banka,2025,3,6904.0,7892.0
815,Bihar,Banka,2025,4,11199.0,7130.0
816,Bihar,Banka,2025,5,7652.0,5755.0
817,Bihar,Banka,2025,6,5242.0,4681.0
818,Bihar,Banka,2025,7,4309.0,5817.0
819,Bihar,Banka,2025,9,2741.0,3613.0
820,Bihar,Banka,2025,10,2416.0,3039.0
821,Bihar,Banka,2025,11,3839.0,4651.0
822,Bihar,Banka,2025,12,5552.0,5795.0
823,Bihar,Begusarai,2025,3,13077.0,12307.0
824,Bihar,Begusarai,2025,4,14813.0,11846.0
825,Bihar,Begusarai,2025,5,8772.0,7663.0
826,Bihar,Begusarai,2025,6,6868.0,6698.0
827,Bihar,Begusarai,2025,7,7462.0,9584.0
828,Bihar,Begusarai,2025,9,4940.0,5989.0
829,Bihar,Begusarai,2025,10,2957.0,3422.0
830,Bihar,Begusarai,2025,11,5251.0,6647.0
831,Bihar,Begusarai,2025,12,8409.0,10503.0
832,Bihar,Bhagalpur,2025,3,13344.0,11954.0
833,Bihar,Bhagalpur,2025,4,14317.0,10270.0
834,Bihar,Bhagalpur,2025,5,8529.0,7339.0
835,Bihar,Bhagalpur,2025,6,6635.0,7081.0
836,Bihar,Bhagalpur,2025,7,7546.0,10933.0
837,Bihar,Bhagalpur,2025,9,4540.0,6477.0
838,Bihar,Bhagalpur,2025,10,3532.0,4330.0
839,Bihar,Bhagalpur,2025,11,5794.0,7989.0
840,Bihar,Bhagalpur,2025,12,8172.0,9532.0
841,Bihar,Bhojpur,2025,3,5124.0,12146.0
842,Bihar,Bhojpur,2025,4,6166.0,8088.0
843,Bihar,Bhojpur,2025,5,4727.0,5240.0
844,Bihar,Bhojpur,2025,6,4660.0,5672.0
845,Bihar,Bhojpur,2025,7,4937.0,7200.0
846,Bihar,Bhojpur,2025,9,2747.0,4364.0
847,Bihar,Bhojpur,2025,10,2782.0,3474.0
848,Bihar,Bhojpur,2025,11,3286.0,4664.0
849,Bihar,Bhojpur,2025,12,5056.0,6663.0
850,Bihar,Buxar,2025,3,3200.0,5001.0
851,Bihar,Buxar,2025,4,4215.0,4119.0
852,Bihar,Buxar,2025,5,3077.0,3175.0
853,Bihar,Buxar,2025,6,2962.0,3458.0
854,Bihar,Buxar,2025,7,3233.0,4696.0
855,Bihar,Buxar,2025,9,1717.0,2548.0
856,Bihar,Buxar,2025,10,1471.0,1845.0
857,Bihar,Buxar,2025,11,2000.0,3064.0
858,Bihar,Buxar,2025,12,2956.0,4291.0
859,Bihar,Chatrapati Sambhaji Nagar,2025,3,6082.0,7741.0
860,Bihar,Chatrapati Sambhaji Nagar,2025,4,7654.0,6726.0
861,Bihar,Chatrapati Sambhaji Nagar,2025,5,5482.0,4879.0
862,Bihar,Chatrapati Sambhaji Nagar,2025,6,5322.0,4916.0
863,Bihar,Chatrapati Sambhaji Nagar,2025,7,6104.0,6645.0
864,Bihar,Chatrapati Sambhaji Nagar,2025,9,3589.0,4303.0
865,Bihar,Chatrapati Sambhaji Nagar,2025,10,2827.0,3059.0
866,Bihar,Chatrapati Sambhaji Nagar,2025,11,4334.0,5430.0
867,Bihar,Chatrapati Sambhaji Nagar,2025,12,5162.0,6175.0
868,Bihar,Darbhanga,2025,3,13331.0,17721.0
869,Bihar,Darbhanga,2025,4,18424.0,16329.0
870,Bihar,Darbhanga,2025,5,12847.0,11457.0
871,Bihar,Darbhanga,2025,6,9869.0,10551.0
872,Bihar,Darbhanga,2025,7,10723.0,15121.0
873,Bihar,Darbhanga,2025,9,6410.0,9174.0
874,Bihar,Darbhanga,2025,10,4323.0,6805.0
875,Bihar,Darbhanga,2025,11,6358.0,13614.0
876,Bihar,Darbhanga,2025,12,11038.0,16285.0
877,Bihar,East Champaran,2025,9,6.0,38.0
878,Bihar,East Champaran,2025,10,6.0,42.0
879,Bihar,East Champaran,2025,11,6.0,71.0
880,Bihar,East Champaran,2025,12,9.0,86.0
881,Bihar,Gaya,2025,3,16486.0,21241.0
882,Bihar,Gaya,2025,4,17648.0,14616.0
883,Bihar,Gaya,2025,5,10806.0,8820.0
884,Bihar,Gaya,2025,6,9699.0,8991.0
885,Bihar,Gaya,2025,7,9260.0,12192.0
886,Bihar,Gaya,2025,9,4957.0,7385.0
887,Bihar,Gaya,2025,10,3434.0,4886.0
888,Bihar,Gaya,2025,11,4949.0,7882.0
889,Bihar,Gaya,2025,12,8659.0,13261.0
890,Bihar,Gopalganj,2025,3,6451.0,7603.0
891,Bihar,Gopalganj,2025,4,8655.0,7342.0
892,Bihar,Gopalganj,2025,5,6673.0,6360.0
893,Bihar,Gopalganj,2025,6,4991.0,5961.0
894,Bihar,Gopalganj,2025,7,6140.0,8533.0
895,Bihar,Gopalganj,2025,9,2974.0,4229.0
896,Bihar,Gopalganj,2025,10,2298.0,3716.0
897,Bihar,Gopalganj,2025,11,2763.0,5028.0
898,Bihar,Gopalganj,2025,12,5873.0,7894.0
899,Bihar,Jamui,2025,3,6531.0,6134.0
900,Bihar,Jamui,2025,4,7373.0,4803.0
901,Bihar,Jamui,2025,5,5842.0,3547.0
902,Bihar,Jamui,2025,6,4149.0,3385.0
903,Bihar,Jamui,2025,7,4259.0,4464.0
904,Bihar,Jamui,2025,9,2379.0,2978.0
905,Bihar,Jamui,2025,10,2186.0,2337.0
906,Bihar,Jamui,2025,11,3010.0,3476.0
907,Bihar,Jamui,2025,12,10829.0,4475.0
